school,sex,age,address,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,total,average_grade,Avg_Parent_Edu,Parent_Job_Type,Total_Alcohol,Grade_Improvement,Study_Efficiency,Avg_Daily_Absences,School_Higher_Interaction,Age_Group,Internet_Studytime,Internet_Activities
MS,M,0.4285714285714284,R,1,3,at_home,other,course,mother,2,2,0,no,no,yes,yes,no,no,3,3,4,2,4,3,0.0,0.42105263157894735,0.5263157894736842,9,0.4242424242424242,0.4242424242424242,0.5,at_home_other,0.5,0.55,0.12280701754385964,0.0,MS_yes,18-20,no_2,no_no
MS,M,0.4285714285714284,U,4,4,teacher,services,other,mother,2,3,0,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0.0,0.7894736842105263,0.8421052631578947,16,0.8181818181818182,0.8181818181818182,1.0,teacher_services,0.25,0.5,0.34210526315789475,0.0,MS_yes,18-20,yes_3,yes_no
MS,F,0.2857142857142856,R,1,1,other,services,reputation,mother,3,1,1,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0.0,0.42105263157894735,0.42105263157894735,9,0.36363636363636365,0.36363636363636365,0.25,other_services,0.125,0.45,0.07894736842105263,0.0,MS_yes,15-17,yes_1,yes_no
MS,F,0.4285714285714284,U,2,3,at_home,services,course,father,2,1,0,no,no,yes,yes,yes,yes,5,2,3,1,2,4,0.0,0.5263157894736842,0.5263157894736842,10,0.48484848484848486,0.48484848484848486,0.625,at_home_services,0.125,0.45,0.07894736842105263,0.0,MS_yes,18-20,yes_1,yes_no
MS,F,0.4285714285714284,R,4,4,other,teacher,other,father,3,2,0,no,no,no,yes,yes,yes,3,2,2,4,2,5,0.0,0.3684210526315789,0.2631578947368421,0,0.24242424242424243,0.24242424242424243,1.0,other_teacher,0.5,0.35,0.21052631578947367,0.0,MS_yes,18-20,yes_2,yes_no
MS,M,0.4285714285714284,R,1,2,at_home,services,other,father,3,1,0,no,yes,yes,no,yes,yes,4,3,3,2,3,3,0.09375,0.47368421052631576,0.5263157894736842,10,0.4545454545454546,0.4545454545454546,0.375,at_home_services,0.375,0.5,0.03508771929824561,0.09375,MS_no,18-20,yes_1,yes_yes
MS,F,0.2857142857142856,U,2,2,other,at_home,home,mother,1,3,0,no,yes,yes,yes,no,yes,3,4,3,1,1,3,0.25,0.5263157894736842,0.5789473684210527,12,0.5151515151515151,0.5151515151515151,0.5,other_at_home,0.0,0.5,0.14473684210526316,0.25,MS_yes,15-17,no_3,no_yes
MS,F,0.2857142857142856,R,1,2,other,other,course,mother,1,1,0,no,yes,yes,yes,yes,no,3,5,5,1,3,1,0.125,0.3684210526315789,0.42105263157894735,9,0.33333333333333337,0.33333333333333337,0.375,other_other,0.25,0.5,0.0,0.125,MS_yes,15-17,yes_1,yes_yes
MS,F,0.4285714285714284,R,4,4,other,other,reputation,mother,2,3,0,no,no,yes,yes,yes,no,5,4,4,1,1,1,0.0,0.7894736842105263,0.894736842105263,17,0.8484848484848485,0.8484848484848485,1.0,other_other,0.0,0.55,0.14473684210526316,0.0,MS_yes,18-20,yes_3,yes_no
MS,F,0.4285714285714284,R,1,1,other,other,home,mother,4,3,0,no,no,yes,yes,yes,no,4,3,2,1,2,4,0.125,0.5263157894736842,0.5789473684210527,12,0.5151515151515151,0.5151515151515151,0.25,other_other,0.125,0.5,0.21052631578947367,0.125,MS_yes,18-20,yes_3,yes_no
MS,F,0.5714285714285712,R,1,1,at_home,other,course,other,2,2,1,no,no,yes,yes,yes,yes,4,3,3,1,1,3,0.125,0.3684210526315789,0.42105263157894735,9,0.33333333333333337,0.33333333333333337,0.25,at_home_other,0.0,0.5,0.12280701754385964,0.125,MS_yes,18-20,yes_2,yes_no
MS,F,0.4285714285714284,R,4,4,teacher,services,course,mother,1,2,0,no,yes,yes,yes,yes,no,5,4,3,3,4,2,0.03125,0.6842105263157894,0.7368421052631579,14,0.696969696969697,0.696969696969697,1.0,teacher_services,0.625,0.5,0.07894736842105263,0.03125,MS_yes,18-20,yes_2,yes_yes
MS,F,0.4285714285714284,U,3,3,other,other,home,mother,1,2,0,no,no,yes,yes,yes,yes,4,1,3,1,2,1,0.03125,0.8421052631578947,0.8421052631578947,16,0.8484848484848485,0.8484848484848485,0.75,other_other,0.125,0.45,0.47368421052631576,0.03125,MS_yes,18-20,yes_2,yes_no
MS,F,0.2857142857142856,R,3,1,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,yes,no,4,5,4,2,3,1,0.3125,0.42105263157894735,0.47368421052631576,9,0.3939393939393939,0.3939393939393939,0.5,at_home_other,0.375,0.5,0.05263157894736842,0.3125,MS_yes,15-17,yes_2,yes_yes
MS,M,0.4285714285714284,U,4,4,teacher,teacher,home,father,1,2,0,no,yes,no,yes,yes,no,3,2,4,1,4,2,0.125,0.894736842105263,0.9473684210526315,19,0.9393939393939393,0.9393939393939393,1.0,teacher_teacher,0.375,0.5,0.21052631578947367,0.125,MS_yes,18-20,yes_2,yes_yes
MS,M,0.4285714285714284,R,2,1,other,other,other,mother,2,1,0,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0.0,0.3684210526315789,0.3684210526315789,0,0.30303030303030304,0.30303030303030304,0.375,other_other,0.25,0.45,0.013157894736842105,0.0,MS_yes,18-20,yes_1,yes_yes
MS,M,0.2857142857142856,U,2,3,other,services,home,father,2,2,0,no,yes,yes,yes,yes,no,4,4,3,1,1,3,0.125,0.7368421052631579,0.7894736842105263,16,0.7575757575757576,0.7575757575757576,0.625,other_services,0.0,0.5,0.07894736842105263,0.125,MS_yes,15-17,yes_2,yes_yes
MS,M,0.5714285714285712,R,1,1,other,services,other,mother,2,1,1,no,no,yes,yes,no,no,4,3,2,1,3,5,0.0,0.2631578947368421,0.42105263157894735,0,0.2727272727272727,0.2727272727272727,0.25,other_services,0.25,0.6000000000000001,0.03508771929824561,0.0,MS_yes,18-20,no_1,no_no
MS,M,0.4285714285714284,R,4,2,other,other,home,father,2,1,1,no,no,yes,yes,no,no,5,4,3,4,3,3,0.0,0.3684210526315789,0.3684210526315789,0,0.30303030303030304,0.30303030303030304,0.75,other_other,0.625,0.45,0.013157894736842105,0.0,MS_yes,18-20,no_1,no_no
MS,F,0.4285714285714284,R,2,2,at_home,other,other,mother,2,3,0,no,no,yes,yes,no,no,5,3,3,1,3,4,0.0,0.7368421052631579,0.894736842105263,15,0.8181818181818182,0.8181818181818182,0.5,at_home_other,0.25,0.6000000000000001,0.21052631578947367,0.0,MS_yes,18-20,no_3,no_no
MS,F,0.2857142857142856,U,4,3,teacher,other,other,mother,2,2,0,no,no,yes,yes,yes,no,5,5,4,1,1,1,0.0,0.3157894736842105,0.47368421052631576,11,0.33333333333333337,0.33333333333333337,0.875,teacher_other,0.0,0.6000000000000001,0.05263157894736842,0.0,MS_yes,15-17,yes_2,yes_no
MS,F,0.4285714285714284,R,4,4,teacher,at_home,reputation,mother,3,1,0,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,0.125,0.3684210526315789,0.47368421052631576,10,0.36363636363636365,0.36363636363636365,1.0,teacher_at_home,0.25,0.55,0.013157894736842105,0.125,MS_yes,18-20,yes_1,yes_yes
MS,F,0.5714285714285712,R,2,3,services,other,course,mother,1,3,1,no,yes,no,yes,yes,no,5,4,2,1,2,5,0.125,0.5263157894736842,0.5789473684210527,10,0.5151515151515151,0.5151515151515151,0.625,services_other,0.125,0.5,0.14473684210526316,0.125,MS_yes,18-20,yes_3,yes_yes
MS,F,0.4285714285714284,U,3,1,teacher,services,course,mother,1,2,0,no,no,yes,yes,yes,no,4,3,4,1,1,1,0.125,0.7894736842105263,0.7894736842105263,16,0.787878787878788,0.787878787878788,0.5,teacher_services,0.0,0.45,0.12280701754385964,0.125,MS_yes,18-20,yes_2,yes_no
MS,F,0.4285714285714284,U,1,1,other,other,course,mother,2,2,0,no,yes,yes,yes,no,no,1,1,1,1,1,5,0.1875,0.5789473684210527,0.631578947368421,9,0.5757575757575758,0.5757575757575758,0.25,other_other,0.0,0.5,0.47368421052631576,0.1875,MS_yes,18-20,no_2,no_yes
MS,M,0.2857142857142856,U,3,1,services,services,course,mother,2,1,0,no,no,no,yes,yes,no,2,4,5,3,4,2,0.1875,0.5263157894736842,0.5263157894736842,10,0.48484848484848486,0.48484848484848486,0.5,services_services,0.625,0.45,0.013157894736842105,0.1875,MS_yes,15-17,yes_1,yes_no
MS,M,0.4285714285714284,R,3,2,services,other,course,mother,3,1,0,no,no,no,yes,yes,no,4,4,1,3,4,5,0.125,0.5263157894736842,0.5789473684210527,11,0.5151515151515151,0.5151515151515151,0.625,services_other,0.625,0.5,0.013157894736842105,0.125,MS_yes,18-20,yes_1,yes_no
